Adjustment Type,Day,Country,Video ID,Video Title,Video Duration (sec),Category,Channel ID,Uploader,Channel Display Name,Content Type,Policy,Owned Views,YouTube Revenue Split : Auction,YouTube Revenue Split : Reserved,YouTube Revenue Split : Partner Sold YouTube Served,YouTube Revenue Split : Partner Sold Partner Served,YouTube Revenue Split,Partner Revenue : Auction,Partner Revenue : Reserved,Partner Revenue : Partner Sold YouTube Served,Partner Revenue : Partner Sold Partner Served,Partner Revenue
None,20240627,ID,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,249,0.222127,0,0,0,0.222127,0.12216985,0,0,0,0.12216985
None,20240627,JP,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240627,KR,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.000368,0,0,0,0.000368,0.0002024,0,0,0,0.0002024
None,20240627,MY,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,34,0.036919,0,0,0,0.036919,0.02030545,0,0,0,0.02030545
None,20240627,TL,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,track,1,0,0,0,0,0,0,0,0,0,0
None,20240627,US,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0.05264,0,0,0,0.05264,0.028952,0,0,0,0.028952
None,20240628,BN,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,track,1,0,0,0,0,0,0,0,0,0,0
None,20240628,ID,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,218,0.154452,0,0,0,0.154452,0.0849486,0,0,0,0.0849486
None,20240628,MY,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,16,0.022963,0,0,0,0.022963,0.01262965,0,0,0,0.01262965
None,20240628,NL,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.005958,0,0,0,0.005958,0.0032769,0,0,0,0.0032769
None,20240628,US,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,notbilltan,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240629,ID,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,241,0.260769,0,0,0,0.260769,0.14342295,0,0,0,0.14342295
None,20240629,JP,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0.020707,0,0,0,0.020707,0.01138885,0,0,0,0.01138885
None,20240629,MY,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,33,0.038589,0,0,0,0.038589,0.02122395,0,0,0,0.02122395
None,20240629,NZ,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.016367,0,0,0,0.016367,0.00900185,0,0,0,0.00900185
None,20240629,PH,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.002426,0,0,0,0.002426,0.0013343,0,0,0,0.0013343
None,20240629,US,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.02029,0,0,0,0.02029,0.0111595,0,0,0,0.0111595
None,20240630,ID,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,175,0.088191,0,0,0,0.088191,0.04850505,0,0,0,0.04850505
None,20240630,MY,lotBeiBlfkw,JCC Worship - Hari Terbaik (Cover),327,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,20,0.040428,0,0,0,0.040428,0.0222354,0,0,0,0.0222354
None,20240601,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,4,0.002574,0,0,0,0.002574,0.0014157,0,0,0,0.0014157
None,20240602,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240603,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.000244,0,0,0,0.000244,0.0001342,0,0,0,0.0001342
None,20240604,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240605,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,4,0.000948,0,0,0,0.000948,0.0005214,0,0,0,0.0005214
None,20240606,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.000372,0,0,0,0.000372,0.0002046,0,0,0,0.0002046
None,20240607,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0.000672,0,0,0,0.000672,0.0003696,0,0,0,0.0003696
None,20240608,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.000848,0,0,0,0.000848,0.0004664,0,0,0,0.0004664
None,20240609,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,8,0.004483,0,0,0,0.004483,0.00246565,0,0,0,0.00246565
None,20240610,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0.002926,0,0,0,0.002926,0.0016093,0,0,0,0.0016093
None,20240612,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.001788,0,0,0,0.001788,0.0009834,0,0,0,0.0009834
None,20240613,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0.001042,0,0,0,0.001042,0.0005731,0,0,0,0.0005731
None,20240613,US,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240615,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240616,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0.006611,0,0,0,0.006611,0.00363605,0,0,0,0.00363605
None,20240617,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.00054,0,0,0,0.00054,0.000297,0,0,0,0.000297
None,20240618,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240619,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0,0,0,0,0,0,0,0,0,0
None,20240620,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.001359,0,0,0,0.001359,0.00074745,0,0,0,0.00074745
None,20240621,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0.001918,0,0,0,0.001918,0.0010549,0,0,0,0.0010549
None,20240622,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,4,0.001948,0,0,0,0.001948,0.0010714,0,0,0,0.0010714
None,20240623,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,4,0,0,0,0,0,0,0,0,0,0
None,20240624,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.000644,0,0,0,0.000644,0.0003542,0,0,0,0.0003542
None,20240625,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,7,0.001335,0,0,0,0.001335,0.00073425,0,0,0,0.00073425
None,20240625,MY,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240625,SG,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,soundofpraiseofficia,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240625,US,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,soundofpraiseofficia,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240626,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,soundofpraiseofficia,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,4,0.001006,0,0,0,0.001006,0.0005533,0,0,0,0.0005533
None,20240626,MY,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,soundofpraiseofficia,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240627,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,soundofpraiseofficia,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,5,0.0004,0,0,0,0.0004,0.00022,0,0,0,0.00022
None,20240628,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,soundofpraiseofficia,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,5,0.001351,0,0,0,0.001351,0.00074305,0,0,0,0.00074305
None,20240628,MY,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,soundofpraiseofficia,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.002001,0,0,0,0.002001,0.00110055,0,0,0,0.00110055
None,20240629,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,soundofpraiseofficia,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,10,0.000418,0,0,0,0.000418,0.0002299,0,0,0,0.0002299
None,20240629,US,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,soundofpraiseofficia,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240630,ID,lq2D3uVR4s4,JCC Worship - Bapa Kau Setia,419,entertainment,UCIimjC2xJp3Zi6CAr5-TMIg,soundofpraiseofficia,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,8,0.003284,0,0,0,0.003284,0.0018062,0,0,0,0.0018062
"None,20240601,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.000407,0,0,0,0.000407,0.00022385,0,0,0,0.00022385"
"None,20240603,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0"
"None,20240605,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0"
"None,20240606,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0"
"None,20240607,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0,0,0,0,0,0,0,0,0,0"
"None,20240608,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0,0,0,0,0,0,0,0,0,0"
"None,20240609,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0"
"None,20240611,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.000388,0,0,0,0.000388,0.0002134,0,0,0,0.0002134"
"None,20240612,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0,0,0,0,0,0,0,0,0,0"
"None,20240613,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.000386,0,0,0,0.000386,0.0002123,0,0,0,0.0002123"
"None,20240615,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0,0,0,0,0,0,0,0,0,0"
"None,20240615,MY,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0"
"None,20240616,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.000214,0,0,0,0.000214,0.0001177,0,0,0,0.0001177"
"None,20240617,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0.000723,0,0,0,0.000723,0.00039765,0,0,0,0.00039765"
"None,20240618,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0,0,0,0,0,0,0,0,0,0"
"None,20240621,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0"
"None,20240623,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0"
"None,20240623,MY,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0"
"None,20240624,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.000808,0,0,0,0.000808,0.0004444,0,0,0,0.0004444"
"None,20240625,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0,0,0,0,0,0,0,0,0,0"
"None,20240625,NL,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0"
"None,20240627,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.000475,0,0,0,0.000475,0.00026125,0,0,0,0.00026125"
"None,20240628,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.000934,0,0,0,0.000934,0.0005137,0,0,0,0.0005137"
"None,20240629,ID,oPCepH_sfgY,""JCC Worship, Michael Panjaitan - Tuhan yang Benar"",267,music,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.000664,0,0,0,0.000664,0.0003652,0,0,0,0.0003652"
None,20240601,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,12,0.005977,0,0,0,0.005977,0.00328735,0,0,0,0.00328735
None,20240601,MY,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240602,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,16,0.072496,0,0,0,0.072496,0.0398728,0,0,0,0.0398728
None,20240602,MY,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240602,SG,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240602,TL,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240603,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,16,0.0097,0,0,0,0.0097,0.005335,0,0,0,0.005335
None,20240604,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,10,0.008437,0,0,0,0.008437,0.00464035,0,0,0,0.00464035
None,20240605,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,17,0.00611,0,0,0,0.00611,0.0033605,0,0,0,0.0033605
None,20240606,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,impactfirman,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,15,0.004817,0,0,0,0.004817,0.00264935,0,0,0,0.00264935
None,20240607,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,impactfirman,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,15,0.022566,0,0,0,0.022566,0.0124113,0,0,0,0.0124113
None,20240607,MY,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.001795,0,0,0,0.001795,0.00098725,0,0,0,0.00098725
None,20240608,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,12,0.054681,0,0,0,0.054681,0.03007455,0,0,0,0.03007455
None,20240609,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,19,0.009214,0,0,0,0.009214,0.0050677,0,0,0,0.0050677
None,20240610,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,14,0.007737,0,0,0,0.007737,0.00425535,0,0,0,0.00425535
None,20240610,MY,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.00126,0,0,0,0.00126,0.000693,0,0,0,0.000693
None,20240611,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,19,0.007618,0,0,0,0.007618,0.0041899,0,0,0,0.0041899
None,20240611,IQ,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240612,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,15,0.011424,0,0,0,0.011424,0.0062832,0,0,0,0.0062832
None,20240612,MY,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240613,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,16,0.011576,0,0,0,0.011576,0.0063668,0,0,0,0.0063668
None,20240613,MY,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
